zone,temperature,humidity,lightLux,dustMgPerM3,mq135Raw,mq135AirQualityDeviation,timestamp
zone1,32.8,67.9,66.66666,0.136319,2803,1.191336,2026-04-22T06:41:25.734Z
zone1,32.8,67.8,63.33333,0.136867,2803,1.191336,2026-04-22T06:41:30.743Z
zone1,32.8,67.8,61.66666,0.140977,2805,1.263538,2026-04-22T06:41:35.745Z
zone1,32.8,67.8,60.83333,0.136867,2807,1.33574,2026-04-22T06:41:40.734Z
zone1,32.8,67.8,60,0.141936,2798,1.01083,2026-04-22T06:41:45.742Z
zone1,32.8,67.8,60,0.140566,2798,1.01083,2026-04-22T06:41:50.734Z
zone1,32.8,67.8,59.16666,0.133031,2805,1.263538,2026-04-22T06:41:55.728Z
zone1,32.8,67.9,59.16666,0.140977,2803,1.191336,2026-04-22T06:42:00.746Z
zone1,32.8,67.9,60,0.140977,2808,1.371841,2026-04-22T06:42:05.736Z
zone1,32.8,67.9,60,0.142621,2807,1.33574,2026-04-22T06:42:10.746Z
zone1,32.8,67.9,60.83333,0.136182,2790,0.722022,2026-04-22T06:42:15.731Z
zone1,32.7,67.8,60.83333,0.141662,2807,1.33574,2026-04-22T06:42:20.737Z
zone1,32.8,67.7,60,0.14084,2805,1.263538,2026-04-22T06:42:25.743Z
zone1,32.8,67.6,60,0.14084,2807,1.33574,2026-04-22T06:42:30.724Z
zone1,32.8,67.6,59.16666,0.140977,2804,1.227437,2026-04-22T06:42:35.741Z
zone1,32.7,67.6,60,0.139059,2804,1.227437,2026-04-22T06:42:40.732Z
zone1,32.8,67.7,59.16666,0.137826,2796,0.938628,2026-04-22T06:42:45.731Z
zone1,32.8,67.6,59.16666,0.136593,2806,1.299639,2026-04-22T06:42:50.746Z
zone1,32.8,67.8,59.16666,0.136867,2804,1.227437,2026-04-22T06:42:55.733Z
zone1,32.8,67.7,59.16666,0.145634,2800,1.083032,2026-04-22T06:43:00.745Z
zone1,32.8,67.7,60,0.141662,2803,1.191336,2026-04-22T06:43:05.729Z
zone1,32.8,67.7,59.16666,0.138374,2795,0.902527,2026-04-22T06:43:10.795Z
zone1,32.8,67.8,60,0.137552,2794,0.866426,2026-04-22T06:43:15.724Z
zone1,32.7,67.9,59.16666,0.145497,2805,1.263538,2026-04-22T06:43:20.728Z
zone1,32.8,68,59.16666,0.138648,2806,1.299639,2026-04-22T06:43:25.745Z
zone1,32.8,68.2,59.16666,0.135223,2803,1.191336,2026-04-22T06:43:30.729Z
zone1,32.8,68.1,59.16666,0.142347,2805,1.263538,2026-04-22T06:43:35.729Z
zone1,32.8,68.1,59.16666,0.137826,2796,0.938628,2026-04-22T06:43:40.731Z
zone1,32.8,68.1,59.16666,0.1381,2796,0.938628,2026-04-22T06:43:45.728Z
zone1,32.8,68.1,58.33333,0.138648,2803,1.191336,2026-04-22T06:43:50.721Z
zone1,32.8,68.2,58.33333,0.143305,2801,1.119134,2026-04-22T06:43:55.717Z
zone1,32.8,68.2,58.33333,0.149059,2806,1.299639,2026-04-22T06:44:00.733Z
zone1,32.8,68.2,58.33333,0.144675,2804,1.227437,2026-04-22T06:44:05.731Z
zone1,32.8,68.4,58.33333,0.137278,2798,1.01083,2026-04-22T06:44:10.729Z
zone1,32.8,68.4,59.16666,0.142758,2800,1.083032,2026-04-22T06:44:15.732Z
zone1,32.8,68.3,59.16666,0.141799,2806,1.299639,2026-04-22T06:44:20.729Z
zone1,32.8,68.4,59.16666,0.140703,2800,1.083032,2026-04-22T06:44:25.730Z
zone1,32.8,68.3,59.16666,0.137689,2803,1.191336,2026-04-22T06:44:30.740Z
zone1,32.8,68.3,59.16666,0.142347,2802,1.155235,2026-04-22T06:44:35.727Z
zone1,32.8,68.3,59.16666,0.137963,2797,0.974729,2026-04-22T06:44:40.728Z
zone1,32.8,68.3,60,0.137415,2803,1.191336,2026-04-22T06:44:45.727Z
zone1,32.8,68.4,59.16666,0.13947,2802,1.155235,2026-04-22T06:44:50.712Z
zone1,32.8,68.3,59.16666,0.141662,2803,1.191336,2026-04-22T06:44:55.727Z
zone1,32.8,68.3,60,0.137278,2804,1.227437,2026-04-22T06:45:00.729Z
zone1,32.8,68.4,61.66666,0.139196,2803,1.191336,2026-04-22T06:45:05.722Z
zone1,32.8,68.4,60,0.141251,2793,0.830325,2026-04-22T06:45:10.728Z
zone1,32.8,68.5,60,0.146182,2805,1.263538,2026-04-22T06:45:15.745Z
zone1,32.8,68.5,59.16666,0.139881,2804,1.227437,2026-04-22T06:45:20.744Z
zone1,32.8,68.5,59.16666,0.134812,2806,1.299639,2026-04-22T06:45:25.740Z
zone1,32.8,68.5,59.16666,0.137004,2808,1.371841,2026-04-22T06:45:30.731Z
zone1,32.8,68.6,59.16666,0.146182,2799,1.046931,2026-04-22T06:45:35.725Z
zone1,32.8,68.7,59.16666,0.1381,2783,0.469314,2026-04-22T06:45:40.731Z
zone1,32.8,68.7,60,0.13673,2802,1.155235,2026-04-22T06:45:45.742Z
zone1,32.8,68.9,60,0.136867,2808,1.371841,2026-04-22T06:45:50.731Z
zone1,32.8,68.8,60,0.139196,2805,1.263538,2026-04-22T06:45:55.724Z
zone1,32.8,68.9,60.83333,0.141114,2807,1.33574,2026-04-22T06:46:00.731Z
zone1,32.8,68.9,60.83333,0.138511,2797,0.974729,2026-04-22T06:46:05.726Z
zone1,32.8,68.9,61.66666,0.134401,2797,0.974729,2026-04-22T06:46:10.730Z
zone1,32.8,69,61.66666,0.135634,2805,1.263538,2026-04-22T06:46:15.744Z
zone1,32.8,68.9,61.66666,0.140292,2805,1.263538,2026-04-22T06:46:20.743Z
zone1,32.8,68.9,61.66666,0.138785,2801,1.119134,2026-04-22T06:46:25.724Z
zone1,32.8,68.8,61.66666,0.143579,2804,1.227437,2026-04-22T06:46:30.739Z
zone1,32.8,68.9,61.66666,0.138785,2785,0.541516,2026-04-22T06:46:35.739Z
zone1,32.8,68.9,61.66666,0.133305,2807,1.33574,2026-04-22T06:46:40.731Z
zone1,32.8,68.9,61.66666,0.143442,2810,1.444043,2026-04-22T06:46:45.730Z
zone1,32.8,68.9,61.66666,0.139196,2808,1.371841,2026-04-22T06:46:50.733Z
zone1,32.8,68.8,61.66666,0.140977,2806,1.299639,2026-04-22T06:46:55.745Z
zone1,32.8,68.8,61.66666,0.138237,2805,1.263538,2026-04-22T06:47:00.739Z
zone1,32.8,68.8,61.66666,0.139333,2798,1.01083,2026-04-22T06:47:05.719Z
zone1,32.8,68.8,60.83333,0.140155,2803,1.191336,2026-04-22T06:47:10.727Z
zone1,32.8,68.8,60.83333,0.139059,2803,1.191336,2026-04-22T06:47:15.739Z
zone1,32.8,68.8,61.66666,0.140018,2806,1.299639,2026-04-22T06:47:20.720Z
zone1,32.8,68.8,61.66666,0.138374,2803,1.191336,2026-04-22T06:47:25.751Z
zone1,32.8,68.8,60.83333,0.133579,2793,0.830325,2026-04-22T06:47:30.728Z
zone1,32.8,68.8,60.83333,0.135908,2798,1.01083,2026-04-22T06:47:35.730Z
zone1,32.8,68.8,61.66666,0.147415,2803,1.191336,2026-04-22T06:47:40.752Z
zone1,32.8,68.8,61.66666,0.141799,2806,1.299639,2026-04-22T06:47:45.728Z
zone1,32.8,68.7,62.5,0.142895,2805,1.263538,2026-04-22T06:47:50.738Z
zone1,32.8,68.7,62.5,0.141799,2806,1.299639,2026-04-22T06:47:55.738Z
zone1,32.8,68.6,62.5,0.141114,2794,0.866426,2026-04-22T06:48:00.736Z
zone1,32.8,68.6,61.66666,0.134538,2799,1.046931,2026-04-22T06:48:05.729Z
zone1,32.8,68.5,62.5,0.136045,2805,1.263538,2026-04-22T06:48:10.733Z
zone1,32.8,68.5,61.66666,0.137415,2808,1.371841,2026-04-22T06:48:15.730Z
zone1,32.8,68.5,61.66666,0.142758,2804,1.227437,2026-04-22T06:48:20.722Z
zone1,32.8,68.4,61.66666,0.137826,2765,-0.180505,2026-04-22T06:48:25.725Z
zone1,32.8,68.5,61.66666,0.133716,2796,0.938628,2026-04-22T06:48:30.719Z
zone1,32.8,68.4,61.66666,0.141936,2806,1.299639,2026-04-22T06:48:35.725Z
zone1,32.8,68.5,61.66666,0.14399,2804,1.227437,2026-04-22T06:48:40.726Z
zone1,32.8,68.5,61.66666,0.14221,2763,-0.252708,2026-04-22T06:48:45.728Z
zone1,32.8,68.6,61.66666,0.138374,2804,1.227437,2026-04-22T06:48:50.717Z
zone1,32.8,68.5,62.5,0.142621,2807,1.33574,2026-04-22T06:48:55.742Z
zone1,32.8,68.6,62.5,0.140429,2780,0.361011,2026-04-22T06:49:00.728Z
zone1,32.8,68.5,62.5,0.137552,2802,1.155235,2026-04-22T06:49:05.726Z
zone1,32.8,68.5,63.33333,0.142621,2809,1.407942,2026-04-22T06:49:10.700Z
zone1,32.8,68.5,64.16666,0.141662,2808,1.371841,2026-04-22T06:49:15.729Z
zone1,32.8,68.5,64.16666,0.135634,2802,1.155235,2026-04-22T06:49:20.730Z
zone1,32.8,68.5,65,0.136319,2809,1.407942,2026-04-22T06:49:25.722Z
zone1,32.8,68.6,65.83333,0.139059,2793,0.830325,2026-04-22T06:49:30.737Z
zone1,32.8,68.6,66.66666,0.139333,2808,1.371841,2026-04-22T06:49:35.729Z
zone1,32.8,68.6,67.5,0.144127,2805,1.263538,2026-04-22T06:49:40.752Z
zone1,32.8,68.6,69.16666,0.137004,2805,1.263538,2026-04-22T06:49:45.726Z
zone1,32.8,68.5,70,0.138511,2808,1.371841,2026-04-22T06:49:50.725Z
zone1,32.8,68.6,70.83333,0.141251,2792,0.794224,2026-04-22T06:49:55.728Z
zone1,32.8,68.6,71.66666,0.135086,2793,0.830325,2026-04-22T06:50:00.741Z
zone1,32.8,68.6,72.5,0.140703,2808,1.371841,2026-04-22T06:50:05.727Z
zone1,32.8,68.5,73.33333,0.141799,2805,1.263538,2026-04-22T06:50:10.722Z
zone1,32.8,68.6,74.16666,0.138374,2803,1.191336,2026-04-22T06:50:15.724Z
zone1,32.8,68.6,75,0.140292,2805,1.263538,2026-04-22T06:50:20.713Z
zone1,32.8,68.6,75.83333,0.143716,2796,0.938628,2026-04-22T06:50:25.727Z
zone1,32.8,68.6,75.83333,0.139607,2797,0.974729,2026-04-22T06:50:30.724Z
zone1,32.8,68.6,76.66666,0.132757,2804,1.227437,2026-04-22T06:50:35.741Z
zone1,32.8,68.6,76.66666,0.137826,2806,1.299639,2026-04-22T06:50:40.728Z
zone1,32.8,68.6,77.5,0.141388,2811,1.480145,2026-04-22T06:50:45.730Z
zone1,32.8,68.6,77.5,0.141114,2807,1.33574,2026-04-22T06:50:50.724Z
zone1,32.8,68.7,78.33333,0.136456,2784,0.505415,2026-04-22T06:50:55.742Z
zone1,32.8,68.6,78.33333,0.135086,2804,1.227437,2026-04-22T06:51:00.730Z
zone1,32.8,68.6,78.33333,0.14084,2809,1.407942,2026-04-22T06:51:05.738Z
zone1,32.8,68.6,78.33333,0.143853,2804,1.227437,2026-04-22T06:51:10.753Z
zone1,32.8,68.6,78.33333,0.137141,2808,1.371841,2026-04-22T06:51:15.740Z
zone1,32.8,68.7,78.33333,0.142621,2808,1.371841,2026-04-22T06:51:20.733Z
zone1,32.8,68.6,78.33333,0.139059,2797,0.974729,2026-04-22T06:51:25.767Z
zone1,32.8,68.8,78.33333,0.136045,2805,1.263538,2026-04-22T06:51:30.730Z
zone1,32.8,68.7,78.33333,0.140566,2803,1.191336,2026-04-22T06:51:35.746Z
zone1,32.8,68.7,78.33333,0.142758,2804,1.227437,2026-04-22T06:51:40.730Z
zone1,32.8,68.8,78.33333,0.139744,2807,1.33574,2026-04-22T06:51:45.724Z
zone1,32.8,68.8,78.33333,0.1381,2797,0.974729,2026-04-22T06:51:50.739Z
zone1,32.8,68.8,78.33333,0.13947,2796,0.938628,2026-04-22T06:51:55.797Z
zone1,32.8,68.8,79.16666,0.139744,2804,1.227437,2026-04-22T06:52:00.724Z
zone1,32.8,68.9,79.16666,0.160704,2804,1.227437,2026-04-22T06:52:05.729Z
zone1,32.8,68.9,79.16666,0.138374,2808,1.371841,2026-04-22T06:52:10.725Z
zone1,32.8,68.9,80,0.140429,2807,1.33574,2026-04-22T06:52:15.722Z
zone1,32.8,68.9,80,0.138648,2795,0.902527,2026-04-22T06:52:20.717Z
zone1,32.8,68.8,80.83333,0.141936,2796,0.938628,2026-04-22T06:52:25.729Z
zone1,32.8,68.8,82.5,0.13536,2804,1.227437,2026-04-22T06:52:30.723Z
zone1,32.8,68.8,83.33333,0.143442,2804,1.227437,2026-04-22T06:52:35.723Z
zone1,32.8,68.8,82.5,0.141799,2804,1.227437,2026-04-22T06:52:40.719Z
zone1,32.8,68.8,85,0.140977,2807,1.33574,2026-04-22T06:52:45.712Z
zone1,32.8,68.8,99.16666,0.134401,2799,1.046931,2026-04-22T06:52:50.715Z
zone1,32.8,68.9,107.5,0.142484,2804,1.227437,2026-04-22T06:52:55.717Z
zone1,32.8,68.9,108.3333,0.140703,2805,1.263538,2026-04-22T06:53:00.719Z
zone1,32.8,68.9,109.1667,0.139333,2765,-0.180505,2026-04-22T06:53:05.716Z
zone1,32.8,68.9,111.6667,0.139607,2804,1.227437,2026-04-22T06:53:10.726Z
zone1,32.8,68.9,108.3333,0.141251,2798,1.01083,2026-04-22T06:53:15.716Z
zone1,32.8,68.9,97.49999,0.132894,2797,0.974729,2026-04-22T06:53:20.785Z
zone1,32.8,68.9,100.8333,0.133305,2805,1.263538,2026-04-22T06:53:25.712Z
zone1,32.8,68.9,113.3333,0.138922,2804,1.227437,2026-04-22T06:53:30.716Z
zone1,32.8,69,115,0.140566,2804,1.227437,2026-04-22T06:53:35.711Z
zone1,32.8,69,116.6667,0.1381,2809,1.407942,2026-04-22T06:53:40.733Z
zone1,32.8,69,118.3333,0.136593,2805,1.263538,2026-04-22T06:53:45.714Z
zone1,32.8,69,117.5,0.14673,2797,0.974729,2026-04-22T06:53:50.719Z
zone1,32.8,69,117.5,0.137415,2804,1.227437,2026-04-22T06:53:55.713Z
zone1,32.8,69,115,0.136867,2810,1.444043,2026-04-22T06:54:00.714Z
zone1,32.8,69,112.5,0.141936,2809,1.407942,2026-04-22T06:54:05.716Z
zone1,32.8,69,112.5,0.136045,2807,1.33574,2026-04-22T06:54:10.713Z
zone1,32.8,69,115.8333,0.140703,2798,1.01083,2026-04-22T06:54:15.722Z
zone1,32.9,69.1,115.8333,0.137141,2785,0.541516,2026-04-22T06:54:20.716Z
zone1,32.8,69.1,114.1667,0.140429,2805,1.263538,2026-04-22T06:54:25.729Z
zone1,32.8,69,110,0.141251,2784,0.505415,2026-04-22T06:54:30.713Z
zone1,32.9,69,110.8333,0.138922,2805,1.263538,2026-04-22T06:54:35.705Z
zone1,32.9,69.1,99.16666,0.140292,2804,1.227437,2026-04-22T06:54:40.716Z
zone1,32.9,69.1,90.83333,0.141799,2796,0.938628,2026-04-22T06:54:45.709Z
zone1,32.9,69.1,86.66666,0.138648,2794,0.866426,2026-04-22T06:54:50.705Z
zone1,32.9,69.2,88.33333,0.140566,2808,1.371841,2026-04-22T06:54:55.721Z
zone1,32.9,69.2,94.16666,0.138648,2806,1.299639,2026-04-22T06:55:00.712Z
zone1,32.9,69.2,96.66666,0.140018,2807,1.33574,2026-04-22T06:55:05.710Z
zone1,32.9,69.2,96.66666,0.140429,2809,1.407942,2026-04-22T06:55:10.712Z
zone1,32.9,69.4,95,0.135497,2778,0.288809,2026-04-22T06:55:15.713Z
zone1,32.9,69.3,95.83333,0.136319,2804,1.227437,2026-04-22T06:55:20.707Z
zone1,32.9,69.4,105.8333,0.144264,2806,1.299639,2026-04-22T06:55:25.720Z
zone1,32.9,69.3,110.8333,0.140292,2804,1.227437,2026-04-22T06:55:30.725Z
zone1,32.9,69.4,110,0.140566,2809,1.407942,2026-04-22T06:55:35.717Z
zone1,32.9,69.4,105.8333,0.137552,2807,1.33574,2026-04-22T06:55:40.711Z
zone1,32.9,69.5,97.49999,0.136319,2795,0.902527,2026-04-22T06:55:45.717Z
zone1,32.9,69.4,97.49999,0.137552,2804,1.227437,2026-04-22T06:55:50.795Z
zone1,32.9,69.5,108.3333,0.138374,2803,1.191336,2026-04-22T06:55:55.709Z
zone1,32.9,69.5,110,0.139196,2805,1.263538,2026-04-22T06:56:00.803Z
zone1,32.9,69.5,110,0.138785,2804,1.227437,2026-04-22T06:56:05.723Z
zone1,32.9,69.6,109.1667,0.135086,2799,1.046931,2026-04-22T06:56:10.712Z
zone1,32.9,69.6,107.5,0.136319,2796,0.938628,2026-04-22T06:56:15.713Z
zone1,32.9,69.6,104.1667,0.144401,2804,1.227437,2026-04-22T06:56:20.717Z
zone1,32.9,69.5,105,0.142758,2807,1.33574,2026-04-22T06:56:25.699Z
zone1,32.9,69.5,106.6667,0.140018,2806,1.299639,2026-04-22T06:56:30.713Z
zone1,32.9,69.5,107.5,0.139059,2808,1.371841,2026-04-22T06:56:35.757Z
zone1,32.9,69.5,107.5,0.140155,2800,1.083032,2026-04-22T06:56:40.708Z
zone1,32.9,69.4,108.3333,0.141388,2796,0.938628,2026-04-22T06:56:45.702Z
zone1,33,69.3,108.3333,0.137141,2806,1.299639,2026-04-22T06:56:50.754Z
zone1,32.9,69,108.3333,0.138922,2805,1.263538,2026-04-22T06:56:55.715Z
zone1,33,69,108.3333,0.139196,2807,1.33574,2026-04-22T06:57:00.715Z
zone1,32.9,68.9,107.5,0.1381,2805,1.263538,2026-04-22T06:57:05.708Z
zone1,33,68.8,106.6667,0.129606,2796,0.938628,2026-04-22T06:57:10.708Z
zone1,32.9,68.6,107.5,0.140292,2803,1.191336,2026-04-22T06:57:15.691Z
zone1,32.9,68.5,106.6667,0.136456,2806,1.299639,2026-04-22T06:57:20.733Z
zone1,32.9,68.3,105.8333,0.13536,2763,-0.252708,2026-04-22T06:57:25.711Z
zone1,32.9,68.3,96.66666,0.138785,2802,1.155235,2026-04-22T06:57:30.715Z
zone1,32.9,68.2,90,0.140429,2804,1.227437,2026-04-22T06:57:35.719Z
zone1,33,68.2,85,0.136456,2798,1.01083,2026-04-22T06:57:40.716Z
zone1,33,68.2,88.33333,0.1381,2807,1.33574,2026-04-22T06:57:45.717Z
zone1,32.9,68.1,93.33333,0.140566,2807,1.33574,2026-04-22T06:57:50.707Z
zone1,33,68.2,100.8333,0.143305,2806,1.299639,2026-04-22T06:57:55.714Z
zone1,33,68.2,102.5,0.142484,2806,1.299639,2026-04-22T06:58:00.710Z
zone1,33,68.2,102.5,0.134264,2804,1.227437,2026-04-22T06:58:05.708Z
zone1,33,68.2,103.3333,0.143442,2799,1.046931,2026-04-22T06:58:10.714Z
zone1,33,68.3,103.3333,0.140977,2804,1.227437,2026-04-22T06:58:15.852Z
zone1,33,68.3,102.5,0.137963,2805,1.263538,2026-04-22T06:58:20.710Z
zone1,33,68.3,101.6667,0.140703,2807,1.33574,2026-04-22T06:58:25.716Z
zone1,33,68.3,101.6667,0.143031,2809,1.407942,2026-04-22T06:58:30.715Z
zone1,33,68.4,100.8333,0.143853,2797,0.974729,2026-04-22T06:58:35.712Z
zone1,33,68.5,99.99999,0.141114,2789,0.685921,2026-04-22T06:58:40.717Z
zone1,33,68.4,99.99999,0.137552,2805,1.263538,2026-04-22T06:58:45.732Z
zone1,33,68.5,100.8333,0.139744,2804,1.227437,2026-04-22T06:58:50.717Z
zone1,33,68.5,99.99999,0.141114,2802,1.155235,2026-04-22T06:58:55.712Z
zone1,33,68.5,99.99999,0.139333,2803,1.191336,2026-04-22T06:59:00.733Z
zone1,33,68.5,100.8333,0.140292,2796,0.938628,2026-04-22T06:59:05.709Z
zone1,33,68.5,100.8333,0.138374,2801,1.119134,2026-04-22T06:59:10.714Z
zone1,33,68.5,99.99999,0.13673,2803,1.191336,2026-04-22T06:59:15.716Z
zone1,33,68.6,100.8333,0.136045,2807,1.33574,2026-04-22T06:59:20.716Z
zone1,33,68.6,99.99999,0.140566,2805,1.263538,2026-04-22T06:59:25.716Z
zone1,33,68.6,99.99999,0.141799,2803,1.191336,2026-04-22T06:59:30.716Z
zone1,33,68.6,99.99999,0.132072,2789,0.685921,2026-04-22T06:59:35.733Z
zone1,33,68.6,99.99999,0.14084,2808,1.371841,2026-04-22T06:59:40.722Z
zone1,33,68.6,99.16666,0.141388,2802,1.155235,2026-04-22T06:59:45.708Z
zone1,33,68.6,99.99999,0.142621,2806,1.299639,2026-04-22T06:59:50.713Z
zone1,33,68.7,99.99999,0.13536,2809,1.407942,2026-04-22T06:59:55.714Z
zone1,33,68.7,99.99999,0.138374,2806,1.299639,2026-04-22T07:00:00.710Z
zone1,33,68.8,100.8333,0.137689,2799,1.046931,2026-04-22T07:00:05.776Z
zone1,33,68.6,100.8333,0.141251,2805,1.263538,2026-04-22T07:00:10.715Z
zone1,33,68.6,101.6667,0.137278,2810,1.444043,2026-04-22T07:00:15.707Z
zone1,33,68.7,101.6667,0.141662,2806,1.299639,2026-04-22T07:00:20.716Z
zone1,33,68.7,102.5,0.139059,2807,1.33574,2026-04-22T07:00:25.722Z
zone1,33,68.7,101.6667,0.140018,2796,0.938628,2026-04-22T07:00:30.711Z
zone1,33,68.7,101.6667,0.133031,2800,1.083032,2026-04-22T07:00:35.723Z
zone1,33,68.7,101.6667,0.141251,2806,1.299639,2026-04-22T07:00:40.711Z
zone1,33,68.7,102.5,0.14084,2802,1.155235,2026-04-22T07:00:45.726Z
zone1,33,68.8,102.5,0.141936,2805,1.263538,2026-04-22T07:00:50.716Z
zone1,33,68.8,102.5,0.140703,2806,1.299639,2026-04-22T07:00:55.713Z
zone1,33,68.9,100.8333,0.14399,2794,0.866426,2026-04-22T07:01:00.716Z
zone1,33,68.9,99.16666,0.138237,2797,0.974729,2026-04-22T07:01:05.711Z
zone1,33,68.8,98.33333,0.13536,2806,1.299639,2026-04-22T07:01:10.712Z
zone1,33,68.9,97.49999,0.143716,2788,0.649819,2026-04-22T07:01:15.724Z
zone1,33,68.8,97.49999,0.13536,2806,1.299639,2026-04-22T07:01:20.708Z
zone1,33,68.9,98.33333,0.139333,2810,1.444043,2026-04-22T07:01:25.711Z
zone1,33,68.8,97.49999,0.136593,2800,1.083032,2026-04-22T07:01:30.720Z
zone1,33,68.7,97.49999,0.139744,2804,1.227437,2026-04-22T07:01:35.723Z
zone1,33,68.7,97.49999,0.139744,2812,1.516245,2026-04-22T07:01:40.713Z
zone1,33,68.8,96.66666,0.134812,2806,1.299639,2026-04-22T07:01:45.709Z
zone1,33,68.8,97.49999,0.136319,2805,1.263538,2026-04-22T07:01:50.709Z
zone1,33,68.8,97.49999,0.142484,2805,1.263538,2026-04-22T07:01:55.707Z
zone1,33,68.8,97.49999,0.138237,2795,0.902527,2026-04-22T07:02:00.708Z
zone1,33,68.7,98.33333,0.137415,2804,1.227437,2026-04-22T07:02:05.708Z
zone1,33,68.8,98.33333,0.1381,2806,1.299639,2026-04-22T07:02:10.710Z
zone1,33,68.6,99.99999,0.137689,2809,1.407942,2026-04-22T07:02:15.705Z
zone1,33,68.7,99.99999,0.132757,2801,1.119134,2026-04-22T07:02:20.704Z
zone1,33,68.7,99.99999,0.140292,2807,1.33574,2026-04-22T07:02:25.709Z
zone1,33,68.6,99.99999,0.144127,2797,0.974729,2026-04-22T07:02:30.727Z
zone1,33,68.7,99.16666,0.140155,2802,1.155235,2026-04-22T07:02:35.709Z
zone1,33,68.7,99.16666,0.14084,2807,1.33574,2026-04-22T07:02:40.712Z
zone1,33.1,68.7,98.33333,0.144675,2804,1.227437,2026-04-22T07:02:45.701Z
zone1,33,68.7,96.66666,0.14084,2802,1.155235,2026-04-22T07:02:50.706Z
zone1,33,68.8,96.66666,0.145223,2798,1.01083,2026-04-22T07:02:55.705Z
zone1,33,68.7,96.66666,0.137278,2788,0.649819,2026-04-22T07:03:00.712Z
zone1,33,68.7,96.66666,0.136593,2807,1.33574,2026-04-22T07:03:05.715Z
zone1,33,68.7,97.49999,0.144264,2804,1.227437,2026-04-22T07:03:10.707Z
zone1,33.1,68.8,98.33333,0.143442,2807,1.33574,2026-04-22T07:03:15.715Z
zone1,33.1,68.8,98.33333,0.141388,2804,1.227437,2026-04-22T07:03:20.709Z
zone1,33.1,68.7,98.33333,0.144675,2800,1.083032,2026-04-22T07:03:25.710Z
zone1,33.1,68.7,98.33333,0.13947,2798,1.01083,2026-04-22T07:03:30.707Z
zone1,33.1,68.7,98.33333,0.138922,2803,1.191336,2026-04-22T07:03:35.709Z
zone1,33.1,68.7,98.33333,0.141799,2802,1.155235,2026-04-22T07:03:40.720Z
zone1,33.1,68.7,99.16666,0.137826,2805,1.263538,2026-04-22T07:03:45.713Z
zone1,33.1,68.7,99.16666,0.140566,2801,1.119134,2026-04-22T07:03:50.699Z
zone1,33.1,68.8,97.49999,0.141799,2787,0.613718,2026-04-22T07:03:55.711Z
zone1,33.1,68.7,98.33333,0.137689,2807,1.33574,2026-04-22T07:04:00.716Z
zone1,33.1,68.8,98.33333,0.13947,2803,1.191336,2026-04-22T07:04:05.724Z
zone1,33.1,68.8,95,0.1381,2802,1.155235,2026-04-22T07:04:10.708Z
zone1,33.1,68.8,91.66666,0.137278,2806,1.299639,2026-04-22T07:04:15.723Z
zone1,33.1,68.8,98.33333,0.135771,2804,1.227437,2026-04-22T07:04:20.706Z
zone1,33.1,68.8,93.33333,0.135771,2796,0.938628,2026-04-22T07:04:25.709Z
zone1,33.1,68.8,95,0.138648,2804,1.227437,2026-04-22T07:04:30.709Z
zone1,33.1,68.7,99.99999,0.141799,2803,1.191336,2026-04-22T07:04:35.708Z
zone1,33.1,68.7,97.49999,0.136867,2806,1.299639,2026-04-22T07:04:40.710Z
zone1,33.1,68.6,93.33333,0.134538,2803,1.191336,2026-04-22T07:04:45.706Z
zone1,33.1,68.6,86.66666,0.137415,2800,1.083032,2026-04-22T07:04:50.709Z
zone1,33.1,68.6,82.5,0.136182,2796,0.938628,2026-04-22T07:04:55.712Z
zone1,33.1,68.6,80,0.139333,2805,1.263538,2026-04-22T07:05:00.727Z
zone1,33.1,68.6,79.16666,0.142621,2804,1.227437,2026-04-22T07:05:05.733Z
zone1,33.1,68.7,75,0.143168,2809,1.407942,2026-04-22T07:05:10.707Z
zone1,33.1,68.5,72.5,0.141936,2802,1.155235,2026-04-22T07:05:15.695Z
zone1,33.1,68.6,70.83333,0.137689,2797,0.974729,2026-04-22T07:05:20.699Z
zone1,33.1,68.6,70.83333,0.141936,2796,0.938628,2026-04-22T07:05:25.705Z
zone1,33.1,68.6,68.33333,0.137963,2802,1.155235,2026-04-22T07:05:30.706Z
zone1,33.1,68.6,66.66666,0.137963,2808,1.371841,2026-04-22T07:05:35.711Z
zone1,33.1,68.4,66.66666,0.143442,2808,1.371841,2026-04-22T07:05:40.705Z
zone1,33.1,68.2,66.66666,0.141936,2809,1.407942,2026-04-22T07:05:45.706Z
zone1,33.1,68,70,0.140018,2796,0.938628,2026-04-22T07:05:50.713Z
zone1,33.1,67.8,69.16666,0.14084,2805,1.263538,2026-04-22T07:05:55.711Z
zone1,33.1,67.6,70,0.144949,2808,1.371841,2026-04-22T07:06:00.705Z
zone1,33.1,67.4,68.33333,0.144401,2805,1.263538,2026-04-22T07:06:05.706Z
zone1,33.1,67.4,67.5,0.141525,2806,1.299639,2026-04-22T07:06:10.710Z
zone1,33.1,67.3,65,0.143442,2808,1.371841,2026-04-22T07:06:15.709Z
zone1,33.1,67.2,63.33333,0.141936,2797,0.974729,2026-04-22T07:06:20.703Z
zone1,33.1,67.1,63.33333,0.138374,2807,1.33574,2026-04-22T07:06:25.706Z
zone1,33.1,67,61.66666,0.142073,2809,1.407942,2026-04-22T07:06:30.705Z
zone1,33.1,66.9,60.83333,0.142758,2804,1.227437,2026-04-22T07:06:35.709Z
